category,raw_sketch_ind,fc6_sketch_ind,raw_sketch_pca_ind,fc6_sketch_pca_ind
elephant,7385,12179,7385,12179
elephant,7407,2480,7407,2480
elephant,7450,2442,7450,2442
elephant,7478,1460,7478,1460
elephant,7503,915,7503,915
elephant,7548,200,7548,200
elephant,7568,3490,7568,3490
elephant,7601,601,7601,601
elephant,7629,3520,7629,3520
elephant,7673,1503,7673,1503
elephant,7681,11848,7681,11848
elephant,7738,2411,7738,2411
elephant,7744,2387,7744,2387
elephant,7781,3901,7781,3901
elephant,7827,635,7827,635
elephant,7852,2342,7852,2342
elephant,7895,1519,7895,1519
elephant,7913,10223,7913,10223
elephant,7937,565,7937,565
elephant,7975,943,7975,943
elephant,8011,12057,8011,12057
elephant,8056,2578,8056,2578
elephant,8072,3972,8072,3972
elephant,8122,2794,8122,2794
elephant,8136,2772,8136,2772
elephant,8178,471,8178,471
elephant,8199,2741,8199,2741
elephant,8255,11791,8255,11791
elephant,8256,1314,8256,1314
elephant,8305,54,8305,54
elephant,8340,505,8340,505
elephant,8355,11706,8355,11706
elephant,8388,3380,8388,3380
elephant,8424,2717,8424,2717
elephant,8465,2671,8465,2671
elephant,8495,987,8495,987
elephant,8541,11575,8541,11575
elephant,8569,11672,8569,11672
elephant,8594,3395,8594,3395
elephant,8621,1361,8621,1361
elephant,8664,3963,8664,3963
elephant,8682,246,8682,246
elephant,8725,2650,8725,2650
elephant,8755,543,8755,543
elephant,8769,2596,8769,2596
elephant,8811,11815,8811,11815
elephant,8859,1384,8859,1384
elephant,8871,12001,8871,12001
elephant,8914,10184,8914,10184
elephant,8933,3858,8933,3858
elephant,8984,2304,8984,2304
elephant,8997,1680,8997,1680
elephant,9040,846,9040,846
elephant,9085,11923,9085,11923
elephant,9116,763,9116,763
elephant,9149,1699,9149,1699
elephant,9155,1982,9155,1982
elephant,9197,1922,9197,1922
elephant,9217,12141,9217,12141
elephant,9248,1750,9248,1750
elephant,9295,768,9295,768
elephant,9313,3700,9313,3700
elephant,9366,11978,9366,11978
elephant,9404,3798,9404,3798
elephant,9422,10258,9422,10258
elephant,9469,12259,9469,12259
elephant,9476,10138,9476,10138
elephant,9504,1881,9504,1881
elephant,9544,3729,9544,3729
elephant,9588,101,9588,101
elephant,9602,3755,9602,3755
elephant,9652,1846,9652,1846
elephant,9693,1773,9693,1773
elephant,9709,1809,9709,1809
elephant,9733,11953,9733,11953
elephant,9773,1897,9773,1897
elephant,9818,2004,9818,2004
elephant,9845,11623,9845,11623
elephant,9874,2036,9874,2036
elephant,9917,170,9917,170
elephant,9926,1543,9926,1543
elephant,9979,2300,9979,2300
elephant,10010,2245,10010,2245
elephant,10019,11874,10019,11874
elephant,10056,646,10056,646
elephant,10081,3573,10081,3573
elephant,10138,2213,10138,2213
elephant,10148,3606,10148,3606
elephant,10184,2177,10184,2177
elephant,10223,68,10223,68
elephant,10258,1582,10258,1582
elephant,10278,3826,10278,3826
elephant,10323,2160,10323,2160
elephant,10336,2125,10336,2125
elephant,10385,1631,10385,1631
elephant,10422,3638,10422,3638
elephant,10435,685,10435,685
elephant,10483,895,10483,895
elephant,10515,2092,10515,2092
elephant,10548,2069,10548,2069
elephant,10572,10278,10572,10278
elephant,10606,716,10606,716
elephant,10630,1646,10630,1646
elephant,10685,3649,10685,3649
elephant,10695,11590,10695,11590
elephant,10746,12100,10746,12100
elephant,10774,2519,10774,2519
elephant,10813,3028,10813,3028
elephant,10817,3163,10817,3163
elephant,10879,1093,10879,1093
elephant,10909,2868,10909,2868
elephant,10932,12209,10932,12209
elephant,10952,3254,10952,3254
elephant,11005,4038,11005,4038
elephant,11033,1236,11033,1236
elephant,11053,2976,11053,2976
elephant,11085,2893,11085,2893
elephant,11129,339,11129,339
elephant,11136,1200,11136,1200
elephant,11175,2952,11175,2952
elephant,11215,3057,11215,3057
elephant,11253,3130,11253,3130
elephant,11276,10323,11276,10323
elephant,11297,3299,11297,3299
elephant,11349,3219,11349,3219
elephant,11387,264,11387,264
elephant,11403,1121,11403,1121
elephant,11434,403,11434,403
elephant,11481,2922,11481,2922
elephant,11509,10336,11509,10336
elephant,11542,11748,11542,11748
elephant,11575,10422,11575,10422
elephant,11590,10148,11590,10148
elephant,11623,3101,11623,3101
elephant,11672,10385,11672,10385
elephant,11706,380,11706,380
elephant,11739,12065,11739,12065
elephant,11748,1302,11748,1302
elephant,11791,12250,11791,12250
elephant,11815,4020,11815,4020
elephant,11848,3185,11848,3185
elephant,11874,2818,11874,2818
elephant,11923,10435,11923,10435
elephant,11953,430,11953,430
elephant,11978,3289,11978,3289
elephant,12001,1014,12001,1014
elephant,12057,1260,12057,1260
elephant,12065,14,12065,14
elephant,12100,288,12100,288
elephant,12141,1033,12141,1033
elephant,12179,11739,12179,11739
elephant,12209,1072,12209,1072
elephant,12250,3357,12250,3357
elephant,12259,1157,12259,1157
fish,23,3176,23,3176
fish,50,3066,50,3066
fish,71,2134,71,2134
fish,124,6732,124,6732
fish,138,3568,138,3568
fish,181,648,181,648
fish,222,6616,222,6616
fish,253,4646,253,4646
fish,284,3618,284,3618
fish,294,2106,294,2106
fish,345,12160,345,12160
fish,383,4727,383,4727
fish,385,11101,385,11101
fish,426,2072,426,2072
fish,470,10228,470,10228
fish,485,3216,485,3216
fish,514,6770,514,6770
fish,557,9238,557,9238
fish,578,5414,578,5414
fish,630,3097,630,3097
fish,648,8728,648,8728
fish,672,672,672,672
fish,713,5442,713,5442
fish,747,6627,747,6627
fish,781,4687,781,4687
fish,829,2203,829,2203
fish,841,3595,841,3595
fish,883,10487,883,10487
fish,897,5212,897,5212
fish,937,2168,937,2168
fish,982,8643,982,8643
fish,1022,6589,1022,6589
fish,1038,383,1038,383
fish,1065,11134,1065,11134
fish,1088,9381,1088,9381
fish,1124,6661,1124,6661
fish,1161,11444,1161,11444
fish,1212,8687,1212,8687
fish,1229,10724,1229,10724
fish,1254,6694,1254,6694
fish,1309,2229,1309,2229
fish,1313,10030,1313,10030
fish,1374,10400,1374,10400
fish,1401,11892,1401,11892
fish,1426,6787,1426,6787
fish,1468,5766,1468,5766
fish,1497,713,1497,713
fish,1528,5327,1528,5327
fish,1549,4555,1549,4555
fish,1599,7030,1599,7030
fish,1605,8558,1605,8558
fish,1661,11359,1661,11359
fish,1672,1917,1672,1917
fish,1720,11642,1720,11642
fish,1752,781,1752,781
fish,1788,3716,1788,3716
fish,1810,4515,1810,4515
fish,1854,10260,1854,10260
fish,1883,7060,1883,7060
fish,1917,1883,1917,1883
fish,1923,5270,1923,5270
fish,1979,294,1979,294
fish,1993,11471,1993,11471
fish,2039,9829,2039,9829
fish,2072,3153,2072,3153
fish,2106,9663,2106,9663
fish,2134,8536,2134,8536
fish,2168,7086,2168,7086
fish,2203,345,2203,345
fish,2229,4488,2229,4488
fish,2258,1854,2258,1854
fish,2273,5280,2273,5280
fish,2315,829,2315,829
fish,2354,9212,2354,9212
fish,2376,7124,2376,7124
fish,2412,11037,2412,11037
fish,2456,1810,2456,1810
fish,2478,10012,2478,10012
fish,2527,4622,2527,4622
fish,2550,5344,2550,5344
fish,2573,3124,2573,3124
fish,2593,10114,2593,10114
fish,2627,9414,2627,9414
fish,2664,6827,2664,6827
fish,2692,11728,2692,11728
fish,2730,9882,2730,9882
fish,2756,2039,2756,2039
fish,2812,11314,2812,11314
fish,2842,138,2842,138
fish,2851,6557,2851,6557
fish,2892,11913,2892,11913
fish,2920,3655,2920,3655
fish,2949,9141,2949,9141
fish,3001,6857,3001,6857
fish,3008,11052,3008,11052
fish,3066,7001,3066,7001
fish,3097,1993,3097,1993
fish,3124,5243,3124,5243
fish,3153,9181,3153,9181
fish,3176,6894,3176,6894
fish,3216,8633,3216,8633
fish,3247,8596,3247,8596
fish,3283,10159,3283,10159
fish,3306,9451,3306,9451
fish,3354,4603,3354,4603
fish,3361,1979,3361,1979
fish,3412,6936,3412,6936
fish,3427,6966,3427,6966
fish,3457,3707,3457,3707
fish,3489,11963,3489,11963
fish,3549,1923,3549,1923
fish,3568,747,3568,747
fish,3595,5389,3595,5389
fish,3618,4759,3618,4759
fish,3655,5166,3655,5166
fish,3707,2664,3707,2664
fish,3716,11833,3716,11833
fish,3758,5976,3758,5976
fish,3800,5674,3800,5674
fish,3823,6015,3823,6015
fish,3841,3306,3841,3306
fish,3875,10505,3875,10505
fish,3926,253,3926,253
fish,3966,2627,3966,2627
fish,3998,4935,3998,4935
fish,4004,2892,4004,2892
fish,4036,3412,4036,3412
fish,4094,6032,4094,6032
fish,4122,11268,4122,11268
fish,4143,9030,4143,9030
fish,4163,514,4163,514
fish,4197,5637,4197,5637
fish,4251,2593,4251,2593
fish,4282,11222,4282,11222
fish,4316,11367,4316,11367
fish,4322,9931,4322,9931
fish,4380,4913,4380,4913
fish,4415,284,4415,284
fish,4438,3427,4438,3427
fish,4477,5097,4477,5097
fish,4488,8918,4488,8918
fish,4515,2573,4515,2573
fish,4555,6099,4555,6099
fish,4603,6114,4603,6114
fish,4622,2920,4622,2920
fish,4646,6052,4646,6052
fish,4687,2851,4687,2851
fish,4727,5713,4727,5713
fish,4759,8945,4759,8945
fish,4782,470,4782,470
fish,4819,2842,4819,2842
fish,4833,5792,4833,5792
fish,4884,11683,4884,11683
fish,4913,9271,4913,9271
fish,4935,5028,4935,5028
fish,4967,2812,4967,2812
fish,5006,9013,5006,9013
fish,5028,2756,5028,2756
fish,5087,5839,5087,5839
fish,5097,3361,5097,3361
fish,5131,10679,5131,10679
fish,5166,5006,5166,5006
fish,5212,2730,5212,2730
fish,5243,5869,5243,5869
fish,5270,8965,5270,8965
fish,5280,11257,5280,11257
fish,5327,4967,5327,4967
fish,5344,426,5344,426
fish,5389,2692,5389,2692
fish,5414,485,5414,485
fish,5442,3354,5442,3354
fish,5474,12234,5474,12234
fish,5535,11400,5535,11400
fish,5552,5951,5552,5951
fish,5584,5758,5584,5758
fish,5629,11795,5629,11795
fish,5637,5896,5637,5896
fish,5674,9284,5674,9284
fish,5713,10652,5713,10652
fish,5758,5087,5758,5087
fish,5766,12219,5766,12219
fish,5792,2258,5792,2258
fish,5839,3283,5839,3283
fish,5869,8873,5869,8873
fish,5896,6317,5896,6317
fish,5951,2412,5951,2412
fish,5976,3001,5976,3001
fish,6015,8801,6015,8801
fish,6032,6350,6032,6350
fish,6052,9691,6052,9691
fish,6099,181,6099,181
fish,6114,3549,6114,3549
fish,6161,2376,6161,2376
fish,6177,6377,6177,6377
fish,6226,4782,6226,4782
fish,6240,630,6240,630
fish,6301,2354,6301,2354
fish,6317,11678,6317,11678
fish,6350,9117,6350,9117
fish,6377,11774,6377,11774
fish,6408,5535,6408,5535
fish,6455,3008,6455,3008
fish,6490,10176,6490,10176
fish,6496,9368,6496,9368
fish,6557,8798,6557,8798
fish,6589,6455,6589,6455
fish,6616,6490,6616,6490
fish,6627,8760,6627,8760
fish,6661,9961,6661,9961
fish,6694,2315,6694,2315
fish,6732,5474,6732,5474
fish,6770,6496,6770,6496
fish,6787,2273,6787,2273
fish,6827,3247,6827,3247
fish,6857,6408,6857,6408
fish,6894,9618,6894,9618
fish,6936,10397,6936,10397
fish,6966,578,6966,578
fish,7001,5131,7001,5131
fish,7030,4884,7030,4884
fish,7060,10613,7060,10613
fish,7086,11176,7086,11176
fish,7124,6161,7124,6161
fish,7159,10587,7159,10587
fish,7192,5584,7192,5584
fish,7222,2550,7222,2550
fish,7233,3457,7233,3457
fish,7292,9076,7292,9076
fish,7316,9331,7316,9331
fish,7350,6177,7350,6177
fish,7388,10696,7388,10696
fish,7418,2527,7418,2527
fish,7435,9902,7435,9902
fish,7487,2478,7487,2478
fish,7508,6226,7508,6226
fish,7534,4819,7534,4819
fish,7564,11842,7564,11842
fish,7594,5552,7594,5552
fish,7633,2949,7633,2949
fish,7663,3489,7663,3489
fish,7704,6301,7704,6301
fish,7734,5629,7734,5629
fish,7773,385,7773,385
fish,7794,4833,7794,4833
fish,7824,8835,7824,8835
fish,7858,2456,7858,2456
fish,7878,222,7878,222
fish,7916,6240,7916,6240
fish,7957,557,7957,557
fish,7972,11156,7972,11156
fish,8029,7159,8029,7159
fish,8044,1065,8044,1065
fish,8069,3926,8069,3926
fish,8098,7704,8098,7704
fish,8132,7316,8132,7316
fish,8163,1672,8163,1672
fish,8208,9735,8208,9735
fish,8252,7734,8252,7734
fish,8283,9519,8283,9519
fish,8311,10900,8311,10900
fish,8350,10766,8350,10766
fish,8368,7350,8368,7350
fish,8403,4143,8403,4143
fish,8446,1229,8446,1229
fish,8466,7916,8466,7916
fish,8504,8283,8504,8283
fish,8536,1549,8536,1549
fish,8558,3800,8558,3800
fish,8596,3841,8596,3841
fish,8633,9779,8633,9779
fish,8643,8350,8643,8350
fish,8687,10857,8687,10857
fish,8728,4438,8728,4438
fish,8760,8029,8760,8029
fish,8798,7663,8798,7663
fish,8801,4282,8801,4282
fish,8835,1212,8835,1212
fish,8873,7972,8873,7972
fish,8918,8252,8918,8252
fish,8945,4004,8945,4004
fish,8965,7508,8965,7508
fish,9013,4322,9013,4322
fish,9030,8466,9030,8466
fish,9076,12126,9076,12126
fish,9117,11537,9117,11537
fish,9141,7957,9141,7957
fish,9181,841,9181,841
fish,9212,11976,9212,11976
fish,9238,937,9238,937
fish,9271,10316,9271,10316
fish,9284,1022,9284,1022
fish,9331,1401,9331,1401
fish,9368,7388,9368,7388
fish,9381,8311,9381,8311
fish,9414,10953,9414,10953
fish,9451,10531,9451,10531
fish,9501,7435,9501,7435
fish,9519,7487,9519,7487
fish,9539,1605,9539,1605
fish,9580,71,9580,71
fish,9618,3823,9618,3823
fish,9663,1599,9663,1599
fish,9691,10340,9691,10340
fish,9715,8446,9715,8446
fish,9735,4380,9735,4380
fish,9779,7824,9779,7824
fish,9817,1374,9817,1374
fish,9829,1313,9829,1313
fish,9882,11596,9882,11596
fish,9902,4197,9902,4197
fish,9931,12011,9931,12011
fish,9961,10439,9961,10439
fish,10012,10790,10012,10790
fish,10030,23,10030,23
fish,10072,3998,10072,3998
fish,10097,1254,10097,1254
fish,10114,11502,10114,11502
fish,10159,9580,10159,9580
fish,10176,4415,10176,4415
fish,10228,7878,10228,7878
fish,10260,4251,10260,4251
fish,10295,12063,10295,12063
fish,10316,3966,10316,3966
fish,10340,1661,10340,1661
fish,10397,4163,10397,4163
fish,10400,1309,10400,1309
fish,10439,7418,10439,7418
fish,10487,883,10487,883
fish,10505,10072,10505,10072
fish,10531,8403,10531,8403
fish,10587,7773,10587,7773
fish,10613,7858,10613,7858
fish,10652,982,10652,982
fish,10679,1426,10679,1426
fish,10696,7794,10696,7794
fish,10724,7292,10724,7292
fish,10766,8044,10766,8044
fish,10790,1497,10790,1497
fish,10847,12132,10847,12132
fish,10857,7233,10857,7233
fish,10900,10097,10900,10097
fish,10926,1038,10926,1038
fish,10953,124,10953,124
fish,10983,10847,10983,10847
fish,11037,12077,11037,12077
fish,11052,4122,11052,4122
fish,11101,50,11101,50
fish,11134,9539,11134,9539
fish,11156,9715,11156,9715
fish,11176,8069,11176,8069
fish,11222,7192,11222,7192
fish,11257,1124,11257,1124
fish,11268,8098,11268,8098
fish,11314,1752,11314,1752
fish,11359,1788,11359,1788
fish,11367,3758,11367,3758
fish,11400,7222,11400,7222
fish,11444,4477,11444,4477
fish,11471,8368,11471,8368
fish,11502,9501,11502,9501
fish,11537,10926,11537,10926
fish,11553,7564,11553,7564
fish,11596,4036,11596,4036
fish,11642,9817,11642,9817
fish,11678,10295,11678,10295
fish,11683,8504,11683,8504
fish,11728,8132,11728,8132
fish,11774,12260,11774,12260
fish,11795,7633,11795,7633
fish,11833,1468,11833,1468
fish,11842,1528,11842,1528
fish,11892,8163,11892,8163
fish,11913,11553,11913,11553
fish,11963,8208,11963,8208
fish,11976,10983,11976,10983
fish,12011,1161,12011,1161
fish,12063,4316,12063,4316
fish,12077,1088,12077,1088
fish,12126,7594,12126,7594
fish,12132,897,12132,897
fish,12160,1720,12160,1720
fish,12219,3875,12219,3875
fish,12234,7534,12234,7534
fish,12260,4094,12260,4094
flower,21,5926,21,5926
flower,49,6010,49,6010
flower,64,2691,64,2691
flower,108,6304,108,6304
flower,140,8863,140,8863
flower,188,2678,188,2678
flower,203,10464,203,10464
flower,226,1358,226,1358
flower,278,563,278,563
flower,292,11418,292,11418
flower,322,4314,322,4314
flower,362,10649,362,10649
flower,404,6298,404,6298
flower,433,4969,433,4969
flower,472,9646,472,9646
flower,486,2639,486,2639
flower,525,8823,525,8823
flower,563,5977,563,5977
flower,581,8303,581,8303
flower,614,6261,614,6261
flower,653,7602,653,7602
flower,690,7745,690,7745
flower,723,3420,723,3420
flower,759,11217,759,11217
flower,769,226,769,226
flower,806,10008,806,10008
flower,855,486,855,486
flower,874,11520,874,11520
flower,918,8939,918,8939
flower,939,3473,939,3473
flower,984,10609,984,10609
flower,1012,10690,1012,10690
flower,1030,2576,1030,2576
flower,1074,10239,1074,10239
flower,1103,6194,1103,6194
flower,1129,12180,1129,12180
flower,1169,3437,1169,3437
flower,1208,1438,1208,1438
flower,1241,10306,1241,10306
flower,1252,2501,1252,2501
flower,1292,10937,1292,10937
flower,1312,7698,1312,7698
flower,1358,6129,1358,6129
flower,1380,4261,1380,4261
flower,1438,4918,1438,4918
flower,1451,3934,1451,3934
flower,1499,6145,1499,6145
flower,1510,8892,1510,8892
flower,1560,7664,1560,7664
flower,1595,4873,1595,4873
flower,1616,1451,1616,1451
flower,1652,2557,1652,2557
flower,1670,8339,1670,8339
flower,1708,49,1708,49
flower,1755,12214,1755,12214
flower,1762,4855,1762,4855
flower,1799,525,1799,525
flower,1829,6047,1829,6047
flower,1878,2447,1878,2447
flower,1889,10898,1889,10898
flower,1940,11168,1940,11168
flower,1958,3958,1958,3958
flower,1989,7638,1989,7638
flower,2024,11871,2024,11871
flower,2063,939,2063,939
flower,2085,11827,2085,11827
flower,2138,6074,2138,6074
flower,2170,6110,2170,6110
flower,2185,10576,2185,10576
flower,2210,9778,2210,9778
flower,2260,7725,2260,7725
flower,2279,8903,2279,8903
flower,2316,2600,2316,2600
flower,2365,4228,2365,4228
flower,2370,4953,2370,4953
flower,2415,8380,2415,8380
flower,2447,9540,2447,9540
flower,2470,1380,2470,1380
flower,2501,6224,2501,6224
flower,2557,2470,2557,2470
flower,2576,9320,2576,9320
flower,2600,21,2600,21
flower,2639,12040,2639,12040
flower,2678,3050,2678,3050
flower,2691,4098,2691,4098
flower,2736,5447,2736,5447
flower,2776,11735,2776,11735
flower,2788,9966,2788,9966
flower,2820,10874,2820,10874
flower,2864,10164,2864,10164
flower,2908,1030,2908,1030
flower,2939,8206,2939,8206
flower,2975,362,2975,362
flower,2990,5481,2990,5481
flower,3014,10678,3014,10678
flower,3050,5157,3050,5157
flower,3078,3014,3078,3014
flower,3116,3249,3116,3249
flower,3151,8006,3151,8006
flower,3181,11773,3181,11773
flower,3231,9224,3231,9224
flower,3249,1169,3249,1169
flower,3271,2990,3271,2990
flower,3321,9105,3321,9105
flower,3342,5521,3342,5521
flower,3371,11695,3371,11695
flower,3420,7985,3420,7985
flower,3437,9611,3437,9611
flower,3473,3271,3473,3271
flower,3504,5559,3504,5559
flower,3548,5128,3548,5128
flower,3556,4031,3556,4031
flower,3589,8048,3589,8048
flower,3647,5569,3647,5569
flower,3672,9129,3672,9129
flower,3693,1129,3693,1129
flower,3727,8151,3727,8151
flower,3748,1074,3748,1074
flower,3796,5308,3796,5308
flower,3833,322,3833,322
flower,3846,5273,3846,5273
flower,3874,3151,3874,3151
flower,3934,9192,3934,9192
flower,3958,8168,3958,8168
flower,3993,5234,3993,5234
flower,4031,5314,4031,5314
flower,4040,8101,4040,8101
flower,4087,3231,4087,3231
flower,4098,4040,4098,4040
flower,4136,3116,4136,3116
flower,4189,292,4189,292
flower,4217,9182,4217,9182
flower,4228,5359,4228,5359
flower,4261,1103,4261,1103
flower,4314,11556,4314,11556
flower,4332,8082,4332,8082
flower,4369,11348,4369,11348
flower,4395,10109,4395,10109
flower,4422,10834,4422,10834
flower,4454,4087,4454,4087
flower,4502,3078,4502,3078
flower,4538,5400,4538,5400
flower,4557,5419,4557,5419
flower,4598,11312,4598,11312
flower,4608,5196,4608,5196
flower,4668,12078,4668,12078
flower,4699,7799,4699,7799
flower,4706,2975,4706,2975
flower,4762,1208,4762,1208
flower,4781,10503,4781,10503
flower,4808,5047,4808,5047
flower,4855,433,4855,433
flower,4873,11249,4873,11249
flower,4918,8264,4918,8264
flower,4953,203,4953,203
flower,4969,3342,4969,3342
flower,5022,2788,5022,2788
flower,5047,5800,5047,5800
flower,5056,12231,5056,12231
flower,5093,2776,5093,2776
flower,5128,7856,5128,7856
flower,5157,984,5157,984
flower,5196,5843,5196,5843
flower,5234,5878,5234,5878
flower,5273,3371,5273,3371
flower,5308,1292,5308,1292
flower,5314,2736,5314,2736
flower,5359,9930,5359,9930
flower,5400,3993,5400,3993
flower,5419,7829,5419,7829
flower,5447,1312,5447,1312
flower,5481,4217,5481,4217
flower,5521,8963,5521,8963
flower,5559,9281,5559,9281
flower,5569,472,5569,472
flower,5602,9672,5602,9672
flower,5655,5022,5655,5022
flower,5668,5894,5668,5894
flower,5705,5056,5705,5056
flower,5750,9273,5750,9273
flower,5771,5771,5771,5771
flower,5800,2820,5800,2820
flower,5843,1012,5843,1012
flower,5878,9072,5878,9072
flower,5894,1241,5894,1241
flower,5926,5602,5926,5602
flower,5977,7939,5977,7939
flower,6010,4136,6010,4136
flower,6047,2939,6047,2939
flower,6074,3321,6074,3321
flower,6110,10204,6110,10204
flower,6129,404,6129,404
flower,6145,9586,6145,9586
flower,6194,8239,6194,8239
flower,6224,5093,6224,5093
flower,6261,10425,6261,10425
flower,6298,5655,6298,5655
flower,6304,2908,6304,2908
flower,6353,5668,6353,5668
flower,6375,7929,6375,7929
flower,6418,2864,6418,2864
flower,6449,278,6449,278
flower,6495,1252,6495,1252
flower,6503,5705,6503,5705
flower,6552,11372,6552,11372
flower,6560,9026,6560,9026
flower,6609,11264,6609,11264
flower,6631,5750,6631,5750
flower,6671,7885,6671,7885
flower,6699,4189,6699,4189
flower,6750,11804,6750,11804
flower,6782,9016,6782,9016
flower,6796,9893,6796,9893
flower,6818,3181,6818,3181
flower,6870,1595,6870,1595
flower,6899,9832,6899,9832
flower,6926,12028,6926,12028
flower,6963,7027,6963,7027
flower,6993,8394,6993,8394
flower,7027,4395,7027,4395
flower,7048,7237,7048,7237
flower,7074,7480,7074,7480
flower,7105,8483,7105,8483
flower,7155,3504,7155,3504
flower,7175,1560,7175,1560
flower,7231,653,7231,653
flower,7237,2085,7237,2085
flower,7295,1889,7295,1889
flower,7313,1670,7313,1670
flower,7343,4706,7343,4706
flower,7373,10357,7373,10357
flower,7417,2210,7417,2210
flower,7434,3672,7434,3672
flower,7480,11645,7480,11645
flower,7502,4668,7502,4668
flower,7532,12278,7532,12278
flower,7557,6560,7557,6560
flower,7602,6782,7602,6782
flower,7638,9431,7638,9431
flower,7664,11591,7664,11591
flower,7698,6899,7698,6899
flower,7725,3846,7725,3846
flower,7745,6503,7745,6503
flower,7799,2260,7799,2260
flower,7829,2063,7829,2063
flower,7856,9806,7856,9806
flower,7885,12156,7885,12156
flower,7929,11429,7929,11429
flower,7939,4762,7939,4762
flower,7985,10048,7985,10048
flower,8006,10955,8006,10955
flower,8048,1958,8048,1958
flower,8082,8656,8082,8656
